"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtletí","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"741374889","27965","5958","78","00200","100","5103","J","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375659","13964","5958","78","00200","100","5103","Q","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375109","14168","5958","78","00200","100","5103","L","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375329","10530","5958","78","00200","100","5103","N","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375879","11864","5958","78","00200","100","5103","S","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741375769","11695","5958","78","00200","100","5103","R","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741382323","20852","5958","78","00200","200","5103","D","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"786862366","14986","5958","78","00200","200",,,"2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786862378","14500","5958","78","00200","100",,,"2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364633","14046","5958","78","00200","100","5103","C","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364485","17917","5958","78","00200","100","5103","B","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374212","20680","5958","78","00200","100","5103","D","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382764","16336","5958","78","00200","200","5103","H","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741382874","9723","5958","78","00200","200","5103","I","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383754","17129","5958","78","00200","200","5103","Q","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383864","14644","5958","78","00200","200","5103","R","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383314","20166","5958","78","00200","200","5103","M","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741383204","15909","5958","78","00200","200","5103","L","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382434","15907","5958","78","00200","200","5103","E","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741383424","11950","5958","78","00200","200","5103","N","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741382544","14991","5958","78","00200","200","5103","F","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383534","20997","5958","78","00200","200","5103","O","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382654","15100","5958","78","00200","200","5103","G","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383644","17207","5958","78","00200","200","5103","P","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741382984","28088","5958","78","00200","200","5103","J","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"741383974","14195","5958","78","00200","200","5103","S","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741383094","34250","5958","78","00200","200","5103","K","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741382214","15376","5958","78","00200","200","5103","C","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741381994","11994","5958","78","00200","200","5103","A","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741382104","20013","5958","78","00200","200","5103","B","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741374560","14552","5958","78","00200","100","5103","G","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373900","11623","5958","78","00200","100","5103","A","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374340","15485","5958","78","00200","100","5103","E","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741374450","14868","5958","78","00200","100","5103","F","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741375550","15799","5958","78","00200","100","5103","P","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741374780","9335","5958","78","00200","100","5103","I","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375000","33822","5958","78","00200","100","5103","K","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375220","18961","5958","78","00200","100","5103","M","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741375440","20578","5958","78","00200","100","5103","O","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741374670","16054","5958","78","00200","100","5103","H","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374890","27437","5958","78","00200","100","5103","J","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375110","14568","5958","78","00200","100","5103","L","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375330","10951","5958","78","00200","100","5103","N","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375660","16105","5958","78","00200","100","5103","Q","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375880","13027","5958","78","00200","100","5103","S","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741375770","13217","5958","78","00200","100","5103","R","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741382324","23367","5958","78","00200","200","5103","D","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"786862390","16529","5958","78","00200","200",,,"2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786862402","16000","5958","78","00200","100",,,"2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364634","15182","5958","78","00200","100","5103","C","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364486","19981","5958","78","00200","100","5103","B","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374213","23089","5958","78","00200","100","5103","D","2003","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382772","17339","5958","78","00200","200","5103","H","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741382882","10193","5958","78","00200","200","5103","I","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383762","16698","5958","78","00200","200","5103","Q","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383872","14540","5958","78","00200","200","5103","R","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383322","21212","5958","78","00200","200","5103","M","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741383212","16970","5958","78","00200","200","5103","L","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382442","15954","5958","78","00200","200","5103","E","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741382552","16520","5958","78","00200","200","5103","F","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383432","12972","5958","78","00200","200","5103","N","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741383542","19912","5958","78","00200","200","5103","O","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382662","16241","5958","78","00200","200","5103","G","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383652","16846","5958","78","00200","200","5103","P","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741383982","14384","5958","78","00200","200","5103","S","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741383102","33424","5958","78","00200","200","5103","K","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741382222","16457","5958","78","00200","200","5103","C","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382002","13811","5958","78","00200","200","5103","A","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741382112","19823","5958","78","00200","200","5103","B","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741374568","15664","5958","78","00200","100","5103","G","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373908","13430","5958","78","00200","100","5103","A","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374348","15524","5958","78","00200","100","5103","E","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741374458","16343","5958","78","00200","100","5103","F","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741375558","15655","5958","78","00200","100","5103","P","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741374788","9818","5958","78","00200","100","5103","I","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375008","32933","5958","78","00200","100","5103","K","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375228","19823","5958","78","00200","100","5103","M","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741375448","19541","5958","78","00200","100","5103","O","2004","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
